12/18/22
19:38:26,Starting Temperature Monitoring
19:39:09,21.13,25.75,21.30,
19:39:10,21.13,25.75,21.30,
19:39:10,21.13,25.72,21.30,
19:39:11,21.13,25.74,21.30,
19:39:11,21.13,25.74,21.30,
19:39:12,21.13,25.73,21.30,
19:39:12,21.13,25.74,21.30,
19:39:13,21.13,25.74,21.30,
19:39:13,21.13,25.73,21.30,
19:39:14,21.13,25.74,21.30,
19:39:14,21.13,25.73,21.30,
19:39:15,21.13,25.72,21.30,
19:39:15,21.13,25.74,21.30,
19:39:16,21.13,25.73,21.30,
19:39:16,21.13,25.72,21.30,
19:39:17,21.13,25.73,21.30,
19:39:17,21.13,25.73,21.30,
19:39:18,21.13,25.72,21.30,
19:39:18,21.13,25.73,21.30,
19:39:19,21.13,25.73,21.30,
19:39:19,21.13,25.72,21.30,
19:39:20,21.13,25.73,21.30,
19:39:21,21.13,25.72,21.30,
19:39:21,21.13,25.72,21.30,
19:39:22,21.13,25.73,21.30,
19:39:22,21.13,25.73,21.30,
19:39:22,1,21.13,25.73,21.30
19:39:23,21.13,25.93,21.30,
19:39:23,21.13,26.28,21.30,
19:39:24,21.13,25.46,21.30,
19:39:24,21.13,25.62,21.30,
19:39:25,21.13,25.84,21.30,
19:39:25,21.13,25.52,21.30,
19:39:26,21.13,25.60,21.30,
19:39:26,21.13,25.73,21.30,
19:39:27,21.13,25.52,21.30,
19:39:27,21.13,25.59,21.30,
19:39:28,21.13,25.68,21.30,
19:39:28,21.13,25.53,21.30,
19:39:29,21.13,25.57,21.30,
19:39:29,21.13,25.65,21.30,
19:39:30,21.13,25.53,21.30,
19:39:30,21.13,25.57,21.30,
19:39:31,21.13,25.64,21.30,
19:39:31,21.13,25.53,21.30,
19:39:32,21.13,25.58,21.31,
19:39:32,21.13,25.64,21.32,
19:39:33,21.13,25.53,21.34,
19:39:33,21.13,25.59,21.36,
19:39:34,21.13,25.64,21.39,
19:39:34,21.13,25.55,21.42,
19:39:35,21.13,25.60,21.46,
19:39:35,21.13,25.65,21.51,
19:39:36,21.13,25.57,21.55,
19:39:36,21.13,25.61,21.60,
19:39:37,21.13,25.65,21.66,
19:39:37,21.13,25.58,21.71,
19:39:38,21.13,25.62,21.77,
19:39:38,21.13,25.66,21.83,
19:39:39,21.13,25.59,21.90,
19:39:39,21.13,25.63,21.96,
19:39:40,21.13,25.66,22.03,
19:39:40,21.13,25.60,22.10,
19:39:41,21.13,25.64,22.16,
19:39:41,21.13,25.67,22.23,
19:39:42,21.13,25.61,22.30,
19:39:42,21.13,25.64,22.37,
19:39:43,21.13,25.67,22.44,
19:39:43,21.13,25.62,22.52,
19:39:44,21.13,25.65,22.59,
19:39:44,21.13,25.68,22.66,
19:39:45,21.13,25.63,22.73,
19:39:45,21.13,25.66,22.80,
19:39:46,21.13,25.68,22.87,
19:39:46,21.13,25.64,22.94,
19:39:47,21.13,25.67,23.01,
19:39:47,21.13,25.69,23.08,
19:39:48,21.13,25.65,23.15,
19:39:48,21.13,25.67,23.21,
19:39:49,21.13,25.69,23.28,
19:39:49,21.13,25.65,23.35,
19:39:50,21.13,25.67,23.41,
19:39:50,21.12,25.69,23.48,
19:39:51,21.12,25.66,23.54,
19:39:51,21.12,25.67,23.60,
19:39:52,21.12,25.69,23.66,
19:39:52,21.12,25.66,23.72,
19:39:53,21.12,25.67,23.78,
19:39:53,21.12,25.69,23.84,
19:39:54,21.12,25.66,23.89,
19:39:54,21.12,25.67,23.95,
19:39:55,21.12,25.69,24.00,
19:39:55,21.12,25.66,24.05,
19:39:56,21.12,25.67,24.10,
19:39:56,21.12,25.69,24.15,
19:39:57,21.12,25.67,24.20,
19:39:57,21.12,25.67,24.25,
19:39:58,21.12,25.69,24.29,
19:39:59,21.12,25.68,24.34,
19:39:59,21.12,25.68,24.38,
19:40:00,21.12,25.70,24.42,
19:40:00,21.12,25.68,24.47,
19:40:01,21.12,25.68,24.51,
19:40:01,21.12,25.70,24.54,
19:40:02,21.12,25.69,24.58,
19:40:02,21.12,25.68,24.62,
19:40:03,21.12,25.70,24.66,
19:40:03,21.12,25.70,24.69,
19:40:04,21.13,25.68,24.73,
19:40:04,21.13,25.70,24.76,
19:40:05,21.13,25.70,24.79,
19:40:05,21.13,25.69,24.82,
19:40:06,21.13,25.70,24.85,
19:40:06,21.13,25.70,24.88,
19:40:07,21.13,25.68,24.91,
19:40:07,21.13,25.70,24.94,
19:40:08,21.13,25.71,24.97,
19:40:08,21.13,25.68,25.00,
19:40:09,21.13,25.70,25.02,
19:40:09,21.13,25.71,25.05,
19:40:10,21.13,25.69,25.07,
19:40:10,21.13,25.70,25.10,
19:40:11,21.13,25.71,25.12,
19:40:11,21.13,25.69,25.14,
19:40:12,21.13,25.71,25.17,
19:40:12,21.13,25.72,25.19,
19:40:13,21.13,25.69,25.21,
19:40:13,21.13,25.71,25.23,
19:40:14,21.13,25.72,25.25,
19:40:14,21.13,25.70,25.27,
19:40:15,21.13,25.71,25.29,
19:40:15,21.13,25.72,25.31,
19:40:16,21.13,25.70,25.33,
19:40:16,21.13,25.71,25.35,
19:40:17,21.13,25.72,25.37,
19:40:17,21.13,25.70,25.38,
19:40:18,21.13,25.71,25.40,
19:40:18,21.13,25.72,25.41,
19:40:19,21.13,25.70,25.43,
19:40:19,21.13,25.71,25.45,
19:40:20,21.13,25.72,25.46,
19:40:20,21.13,25.70,25.47,
19:40:21,21.13,25.71,25.49,
19:40:21,21.13,25.72,25.50,
19:40:22,21.14,25.70,25.52,
19:40:22,21.14,25.72,25.53,
19:40:23,21.14,25.73,25.54,
19:40:23,2,21.14,25.73,25.54
19:40:23,21.38,23.73,26.99,
19:40:24,21.38,25.54,26.99,
19:40:24,21.47,25.94,26.96,
19:40:25,21.54,25.47,26.97,
19:40:25,21.61,25.92,26.96,
19:40:26,21.67,26.13,26.95,
19:40:26,21.76,25.90,26.94,
19:40:27,21.84,26.18,26.94,
19:40:27,21.90,26.35,26.92,
19:40:28,21.97,26.20,26.91,
19:40:28,22.05,26.41,26.91,
19:40:29,22.14,26.57,26.90,
19:40:29,22.22,26.47,26.89,
19:40:30,22.30,26.64,26.88,
19:40:30,22.38,26.77,26.88,
19:40:31,22.46,26.72,26.87,
19:40:31,22.54,26.90,26.86,
19:40:32,22.63,27.04,26.85,
19:40:32,22.71,26.99,26.84,
19:40:33,22.79,27.13,26.84,
19:40:33,22.87,27.25,26.83,
19:40:34,22.95,27.22,26.83,
19:40:34,23.03,27.34,26.82,
19:40:35,23.10,27.45,26.82,
19:40:35,23.17,27.43,26.83,
19:40:36,23.25,27.52,26.83,
19:40:36,23.32,27.62,26.84,
19:40:37,23.38,27.61,26.84,
19:40:38,23.44,27.68,26.85,
19:40:38,23.51,27.78,26.86,
19:40:39,23.56,27.79,26.87,
19:40:39,23.62,27.84,26.88,
19:40:40,23.68,27.93,26.89,
19:40:40,23.73,27.95,26.91,
19:40:41,23.78,27.99,26.93,
19:40:41,23.83,28.07,26.95,
19:40:42,23.88,28.09,26.96,
19:40:42,23.93,28.12,26.99,
19:40:43,23.98,28.20,27.00,
19:40:43,24.02,28.23,27.02,
19:40:44,24.07,28.24,27.05,
19:40:44,24.11,28.31,27.07,
19:40:45,24.14,28.34,27.09,
19:40:45,24.18,28.34,27.12,
19:40:46,24.22,28.41,27.14,
19:40:46,24.25,28.44,27.16,
19:40:47,24.29,28.43,27.19,
19:40:47,24.32,28.49,27.22,
19:40:48,24.35,28.53,27.24,
19:40:48,24.38,28.52,27.27,
19:40:49,24.41,28.57,27.29,
19:40:49,24.44,28.61,27.32,
19:40:50,24.46,28.59,27.34,
19:40:50,24.49,28.64,27.37,
19:40:51,24.51,28.68,27.39,
19:40:51,24.54,28.66,27.42,
19:40:52,24.56,28.71,27.45,
19:40:52,24.58,28.75,27.47,
19:40:53,24.60,28.73,27.50,
19:40:53,24.62,28.76,27.53,
19:40:54,24.64,28.80,27.55,
19:40:54,24.66,28.79,27.58,
19:40:55,24.68,28.81,27.60,
19:40:55,24.70,28.85,27.63,
19:40:56,24.71,28.85,27.65,
19:40:56,24.73,28.85,27.68,
19:40:57,24.74,28.89,27.71,
19:40:57,24.76,28.90,27.73,
19:40:58,24.77,28.89,27.76,
19:40:58,24.79,28.93,27.79,
19:40:59,24.80,28.94,27.81,
19:40:59,24.81,28.93,27.84,
19:41:00,24.83,28.96,27.86,
19:41:00,24.84,28.98,27.89,
19:41:01,24.85,28.96,27.91,
19:41:01,24.86,28.99,27.94,
19:41:02,24.87,29.01,27.96,
19:41:02,24.88,28.99,27.98,
19:41:03,24.89,29.02,28.01,
19:41:03,24.90,29.04,28.03,
19:41:04,24.91,29.02,28.06,
19:41:04,24.92,29.04,28.08,
19:41:05,24.93,29.06,28.10,
19:41:05,24.94,29.04,28.13,
19:41:06,24.94,29.07,28.15,
19:41:06,24.95,29.08,28.17,
19:41:07,24.96,29.07,28.20,
19:41:07,24.97,29.09,28.22,
19:41:08,24.97,29.10,28.24,
19:41:08,24.98,29.09,28.26,
19:41:09,24.98,29.10,28.29,
19:41:09,24.99,29.12,28.31,
19:41:10,24.99,29.10,28.33,
19:41:10,25.00,29.11,28.35,
19:41:11,25.00,29.13,28.37,
19:41:11,25.01,29.12,28.39,
19:41:12,25.01,29.13,28.41,
19:41:12,25.02,29.14,28.44,
19:41:13,25.02,29.13,28.46,
19:41:13,25.03,29.14,28.48,
19:41:14,25.03,29.15,28.50,
19:41:14,25.03,29.14,28.52,
19:41:15,25.04,29.15,28.54,
19:41:16,25.04,29.16,28.56,
19:41:16,25.04,29.16,28.58,
19:41:17,25.05,29.16,28.60,
19:41:17,25.05,29.17,28.62,
19:41:18,25.05,29.17,28.64,
19:41:18,25.05,29.16,28.66,
19:41:19,25.06,29.18,28.68,
19:41:19,25.06,29.18,28.70,
19:41:20,25.06,29.17,28.72,
19:41:20,25.06,29.18,28.74,
19:41:21,25.06,29.19,28.75,
19:41:21,25.06,29.17,28.77,
19:41:22,25.06,29.19,28.79,
19:41:22,25.07,29.19,28.80,
19:41:23,25.07,29.18,28.82,
19:41:23,25.07,29.19,28.84,
19:41:24,25.07,29.19,28.85,
19:41:24,3,25.07,29.19,28.85
19:41:24,25.13,28.16,30.72,
19:41:25,25.13,29.35,30.72,
19:41:25,25.13,29.26,30.72,
19:41:26,25.13,28.94,30.72,
19:41:26,25.11,29.28,30.72,
19:41:27,25.10,29.27,30.72,
19:41:27,25.11,29.04,30.72,
19:41:28,25.10,29.24,30.72,
19:41:28,25.09,29.26,30.72,
19:41:29,25.09,29.06,30.72,
19:41:29,25.08,29.19,30.72,
19:41:30,25.07,29.24,30.71,
19:41:30,25.06,29.07,30.70,
19:41:31,25.06,29.18,30.70,
19:41:31,25.05,29.22,30.69,
19:41:32,25.04,29.09,30.69,
19:41:32,25.04,29.17,30.69,
19:41:33,25.03,29.21,30.68,
19:41:33,25.03,29.10,30.67,
19:41:34,25.03,29.16,30.66,
19:41:34,25.02,29.20,30.66,
19:41:35,25.02,29.10,30.65,
19:41:35,25.01,29.14,30.65,
19:41:36,25.00,29.18,30.64,
19:41:36,25.00,29.10,30.64,
19:41:37,24.99,29.11,30.63,
19:41:37,24.99,29.14,30.62,
19:41:38,24.98,29.09,30.62,
19:41:38,24.98,29.10,30.61,
19:41:39,24.97,29.12,30.60,
19:41:39,24.96,29.09,30.59,
19:41:40,24.96,29.08,30.59,
19:41:40,24.95,29.11,30.58,
19:41:41,24.95,29.09,30.57,
19:41:41,24.94,29.07,30.56,
19:41:42,24.94,29.09,30.55,
19:41:42,24.93,29.08,30.55,
19:41:43,24.92,29.05,30.54,
19:41:43,24.92,29.08,30.53,
19:41:44,24.91,29.07,30.52,
19:41:44,24.91,29.04,30.51,
19:41:45,24.90,29.06,30.50,
19:41:45,24.89,29.06,30.49,
19:41:46,24.89,29.02,30.48,
